topic_id,method,qa_index,question,answer,quality_score
7,RAG_Chunking,3,"question: Những ngôi chùa nổi tiếng nào nổi tiếng ở Pháp? answer: chùa Một Cột, Sùng Thiện Diên Linh, chùa Trấn Quốc, chùa Phật Tích, chùa Thiên Mụ","question: Những ngôi chùa nổi tiếng nào nổi tiếng ở Pháp? answer: chùa Một Cột, Sùng Thiện Diên Linh, chùa Trấn Quốc, chùa Phật Tích, chùa Thiên Mụ",0.6039
7,RAG_Chunking,4,question: Hình 7.8. Một hội chợ ở Sãm-pa-nhơ (Pháp) thời trung đại (tranh vẽ) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-a) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-a) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-a) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-,question: Hình 7.8. Một hội chợ ở Sãm-pa-nhơ (Pháp) thời trung đại (tranh vẽ) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-a) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-a) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-a) Hình 7.9. Một góc thành phố Phờ-lo-ren (I-ta-li-,0.6944
7,RAG_Chunking,5,"question: Khách sạn Ritz được xếp vào hạng gì? answer: "" palace "" - đặc biệt sang trọng - cùng năm khách sạn khác: Bristol, George V, Meurice, Plaza Athénée và Fouquet's Barrière","question: Khách sạn Ritz được xếp vào hạng gì? answer: "" palace "" - đặc biệt sang trọng - cùng năm khách sạn khác: Bristol, George V, Meurice, Plaza Athénée và Fouquet's Barrière",0.7418
8,Chunking_Only,1,question: Cuộc xung đột năm 1991 được gọi là gì? answer: Chiến tranh Vùng Vịnh lần thứ nhất,question: Cuộc xung đột năm 1991 được gọi là gì? answer: Chiến tranh Vùng Vịnh lần thứ nhất,0.7755
8,Chunking_Only,2,"question: Cuộc xung đột năm 1991 được gọi là gì? answer: Chiến dịch ""Lá chắn sa mạc"" (Desert Shield) và ""Bão táp sa mạc"" (Desert Storm) và ở Anh là Chiến dịch Granby","question: Cuộc xung đột năm 1991 được gọi là gì? answer: Chiến dịch ""Lá chắn sa mạc"" (Desert Shield) và ""Bão táp sa mạc"" (Desert Storm) và ở Anh là Chiến dịch Granby",0.6854
8,Chunking_Only,3,question: Tên gọi khác của chiến tranh giải phóng Kuwait là gì? answer: Um M'arak,question: Tên gọi khác của chiến tranh giải phóng Kuwait là gì? answer: Um M'arak,0.8149
8,RAG_Chunking,1,"question: Answer: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Mỹ (1954-1975): - Đấu tranh yêu cầu thực hiện Hiệp định Genève. - Củng cố quan hệ với các nước xã hội chủ nghĩa. - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Mở rộng quan hệ ngoại giao, đẩy mạnh đối ngoại nhân dân","question: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Mỹ là gì? answer: Đấu tranh yêu cầu thực hiện Hiệp định Genève. - Củng cố quan hệ với các nước xã hội chủ nghĩa. - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Mở rộng quan hệ ngoại giao, đẩy mạnh đối ngoại nhân dân",0.9207
8,RAG_Chunking,2,"question: Các giai đoạn chính của Miền Bắc là gì? answer: 1. 1954 - 1960: Miền Bắc khôi phục kinh tế, cải cách ruộng đất, cải tạo XHCN","question: Các giai đoạn chính của Miền Bắc là gì? answer: 1. 1954 - 1960: Miền Bắc khôi phục kinh tế, cải cách ruộng đất, cải tạo XHCN. Miền Nam đấu tranh chính trị, chuẩn bị Đồng khởi. 2. 1961 - 1965: Miền Bắc xây dựng CNXH",0.7494
8,RAG_Chunking,3,"question: Miền Bắc xây dựng CNXH bằng cách nào? answer: chống ""Chiến tranh cục bộ"", Tổng tiến công Tết Mậu Thân 1968","question: Miền Bắc xây dựng CNXH bằng cách nào? answer: chống ""Chiến tranh cục bộ"", Tổng tiến công Tết Mậu Thân 1968",0.6128
8,RAG_Chunking,4,"question: Từ ""Chiến dịch Iraq tự do"" ngày 22 tháng 3 năm 2014 có nghĩa là gì? answer: nghĩa là gì? answer: Chiến dịch Hồ Chí Minh, giải phóng hoàn toàn miền Nam ngày 30-4-1975","question: Từ ""Chiến dịch Iraq tự do"" ngày 22 tháng 3 năm 2014 có nghĩa là gì? answer: Chiến dịch Hồ Chí Minh, giải phóng hoàn toàn miền Nam ngày 30-4-1975",0.652
8,RAG_Chunking,5,"question: Các cuộc xung đột thường được gọi là gì? answer: Harb Tahrir al-Kuwait hay ""Chiến tranh giải phóng Kuwait""",question: Cuộc chiến thường được gọi là gì? answer: Um M'arak,0.6164
9,Chunking_Only,1,question: Tổng thống Rwanda Juvénal Habyarimana là ai? answer: người bị ám sát ngày 6 tháng 4 năm 1994 khi đang ở trong một chiếc Dassault Falcon 50 được Mitterrand tặng ông,question: Tổng thống Rwanda Juvénal Habyarimana là ai? answer: người bị ám sát ngày 6 tháng 4 năm 1994 khi đang ở trong một chiếc Dassault Falcon 50 được Mitterrand tặng ông,0.7511
9,Chunking_Only,2,"question: Quân đội Rwandan đã phát triển như thế nào? answer: phát triển từ một lực lượng 9,000 người vào tháng 10 năm 1990 lên tới 28,000 người năm 1991","question: Quân đội Rwandan đã phát triển như thế nào? answer: phát triển từ một lực lượng 9,000 người vào tháng 10 năm 1990 lên tới 28,000 người năm 1991",0.7695
9,RAG_Chunking,1,"question: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Pháp là gì? answer: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Pháp (1945-1954): - Chủ tịch Hồ Chí Minh gửi thư, công hàm khẳng định tính hợp pháp của nhà nước Việt Nam Dân chủ Cộng hòa. - Chủ tịch Hồ Chí Minh gửi thư, công hàm khẳng định tính hợp pháp của nhà nước Việt Nam Dân chủ Cộng hòa. - Chủ tịch Hồ Chí Minh gửi thư, công hàm khẳng định tính hợp pháp của nhà nước Việt Nam Dân chủ Cộng hòa","question: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Pháp là gì? answer: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Pháp (1945-1954): - Chủ tịch Hồ Chí Minh gửi thư, công hàm khẳng định tính hợp pháp của nhà nước Việt Nam Dân chủ Cộng hòa. - Chủ tịch Hồ Chí Minh gửi thư, công hàm khẳng định tính hợp pháp của nhà nước Việt Nam Dân chủ Cộng hòa. - Chủ tịch Hồ Chí Minh gửi thư, công hàm khẳng định tính hợp pháp của nhà nước Việt Nam Dân chủ Cộng hòa",0.8775
9,RAG_Chunking,2,question: Các bài học lịch sử của các cuộc kháng chiến bảo vệ Tổ quốc từ năm 1945 đến nay là gì? answer: Các bài học lịch sử của các cuộc kháng chiến bảo vệ Tổ quốc từ năm 1945 đến nay là gì? answer: Các bài học lịch sử của các cuộc kháng chiến bảo vệ Tổ quốc từ năm 1945 đến nay là gì? answer: Các bài học lịch sử của các cuộc kháng chiến bảo vệ Tổ quốc từ năm 1945 đến nay là gì? answer: Các bài học lịch sử của các,question: Các bài học lịch sử của các cuộc kháng chiến bảo vệ Tổ quốc từ năm 1945 đến nay là gì? answer: Các bài học lịch sử của các cuộc kháng chiến bảo vệ Tổ quốc từ năm 1945 đến nay,0.6129
9,RAG_Chunking,3,question: Từ năm 1975 đến năm 1975 thì hoạt động đối ngoại của Việt Nam là từ năm nào? answer: từ năm nào đến nay,question: Từ năm 1975 đến năm 1975: 73 - Bài 13: Hoạt động đối ngoại của Việt Nam từ năm 1975 đến nay là từ năm nào? answer: từ năm 1975 đến nay,0.8181
9,RAG_Chunking,4,"question: Paris ủng hộ tổng thống Rwanda Juvénal Habyarimana như thế nào? answer: Paris ủng hộ tổng thống Rwanda Juvénal Habyarimana, người bị ám sát ngày 6 tháng 4 năm 1994 khi đang ở trong một chiếc Dassault Falcon 50 được Mitterrand tặng ông",question: Paris ủng hộ tổng thống Rwanda Juvénal Habyarimana như thế nào? answer: bị ám sát ngày 6 tháng 4 năm 1994 khi đang ở trong một chiếc Dassault Falcon 50 được Mitterrand tặng ông,0.8229
9,RAG_Chunking,5,"question: Nhờ đâu mà quân đội Rwandan đã phát triển từ một lực lượng 9,000 người vào tháng 10 năm 1990 lên tới 28,000 người năm 1991? answer: Nhờ sự giúp đỡ của ai mà quân đội Rwandan đã phát triển từ một lực lượng 9,000 người vào tháng 10 năm 1990 lên tới 28,000 người năm 1991","question: Nhờ sự giúp đỡ của ai mà quân đội Rwandan đã phát triển từ một lực lượng 9,000 người vào tháng 10 năm 1990 lên tới 28,000 người năm 1991? answer: Pháp",0.7198
9,RAG_Chunking,6,question: Một chiến dịch quân sự được tiến hành theo sự uỷ nhiệm của tổ chức nào? answer: Liên hợp quốc (UN) mandate,question: Chiến dịch quân sự được tiến hành theo sự uỷ nhiệm của tổ chức nào? answer: Liên hợp quốc (UN) mandate,0.7744
10,Chunking_Only,1,question: Cộng hòa Nam Ossetia là sự pha trộn của những gì? answer: những thị trấn và làng mạc nơi sinh sống của người Gruzia và người Ossetia,question: Cộng hòa Nam Ossetia là sự pha trộn của những gì? answer: những thị trấn và làng mạc nơi sinh sống của người Gruzia và người Ossetia,0.8351
10,Chunking_Only,2,question: Vì sao cuộc xung đột ở Nam Ossetia trở nên đặc biệt nguy hiểm? answer: bởi bất kỳ nỗ lực nào nhằm thanh lọc sắc tộc đều có thể dẫn tới một cuộc di dân ở quy mô lớn,question: Vì sao cuộc xung đột ở Nam Ossetia trở nên đặc biệt nguy hiểm? answer: bởi bất kỳ nỗ lực nào nhằm thanh lọc sắc tộc đều có thể dẫn tới một cuộc di dân ở quy mô lớn,0.8999
10,RAG_Chunking,1,"question: Tổ chức xã hội cơ bản của cư dân Đông Nam Á là gì? answer: làng (với tên gọi khác nhau ở mỗi vùng, miền)","question: Tổ chức xã hội cơ bản của cư dân Đông Nam Á là gì? answer: làng (với tên gọi khác nhau ở mỗi vùng, miền)",0.8675
10,RAG_Chunking,2,"question: Điểm chung của hai nền văn minh Hy Lạp và La Mã là gì? answer: hình thành ở ven biển, đồng bằng nhỏ hẹp, đất đai khô cằn... nên khi có công cụ lao động bằng sắt mới xuất hiện nền văn minh","question: Điểm chung của hai nền văn minh Hy Lạp và La Mã là gì? answer: hình thành ở ven biển, đồng bằng nhỏ hẹp, đất đai khô cằn... nên khi có công cụ lao động bằng sắt mới xuất hiện nền văn minh",0.863
10,RAG_Chunking,3,question: Vì sao thành phần tộc người ở Đông Nam Á rất phong phú? answer: Mỗi loại hình nhân chủng trên và sự pha trộn giữa các nhóm đã hình thành nên những tộc người khác nhau,question: Vì sao thành phần tộc người ở Đông Nam Á rất phong phú? answer: Mỗi loại hình nhân chủng trên và sự pha trộn giữa các nhóm đã hình thành nên những tộc người khác nhau,0.8122
10,RAG_Chunking,4,question: Cộng hòa Nam Ossetia là sự pha trộn của những gì? answer: những thị trấn và làng mạc nơi sinh sống của người Gruzia và người Ossetia,question: Cộng hòa Nam Ossetia là sự pha trộn của những gì? answer: những thị trấn và làng mạc nơi sinh sống của người Gruzia và người Ossetia,0.8246
10,RAG_Chunking,5,question: Vì sao cuộc xung đột ở Nam Ossetia trở nên đặc biệt nguy hiểm? answer: bởi bất kỳ nỗ lực nào nhằm thanh lọc sắc tộc đều có thể dẫn tới một cuộc di dân ở quy mô lớn,question: Vì sao cuộc xung đột ở Nam Ossetia trở nên đặc biệt nguy hiểm? answer: bởi bất kỳ nỗ lực nào nhằm thanh lọc sắc tộc đều có thể dẫn tới một cuộc di dân ở quy mô lớn,0.7643
11,Chunking_Only,1,question: Khi nào Roosevelt qua đời? answer: Khi hay tin Roosevelt qua đời,question: Khi nào Roosevelt qua đời? answer: Khi hay tin Roosevelt qua đời thì Bộ trưởng Bộ Tuyên truyền Đức Quốc xã là Paul Joseph Gbbels trở nên vui sướng,0.6099
11,Chunking_Only,2,question: Ông ta ra lệnh cho mang rượu sâm-banh đến và còn gọi điện đến Quốc trưởng Adolf Hitler để làm gì? answer: answer: Answer: Ông ta ra lệnh cho mang rượu sâm-banh đến và còn gọi điện đến Quốc trưởng Adolf Hitler,question: Ông ta ra lệnh cho mang rượu sâm-banh đến và còn gọi điện đến Quốc trưởng Adolf Hitler để làm gì? answer: Ông ta ra lệnh cho mang rượu sâm-banh đến và còn gọi điện đến Quốc trưởng Adolf Hitler,0.905
11,RAG_Chunking,1,"question: Ý nghĩa lịch sử của Cách mạng Tháng Tám năm 1945 là gì? answer: mở ra bước ngoặt lớn của dân tộc: đập tan ách cai trị hơn 80 năm của thực dân Pháp và 5 năm của phát xít Nhật, chấm dứt vĩnh viễn chế độ quân chủ ở Việt Nam","question: Ý nghĩa lịch sử của Cách mạng Tháng Tám năm 1945 là gì? answer: mở ra bước ngoặt lớn của dân tộc: đập tan ách cai trị hơn 80 năm của thực dân Pháp và 5 năm của phát xít Nhật, chấm dứt vĩnh viễn chế độ quân chủ ở Việt Nam",0.9059
11,RAG_Chunking,2,"question: Kỷ nguyên mới của Việt Nam là gì? answer: độc lập, tự do, nhân dân lao động nắm chính quyền, làm chủ đất nước; giải phóng dân tộc gắn liền với giải phóng xã hội","question: Kỷ nguyên mới của Việt Nam là gì? answer: độc lập, tự do, nhân dân lao động nắm chính quyền, làm chủ đất nước; giải phóng dân tộc gắn liền với giải phóng xã hội",0.816
